gridID,hour,predicted_util,util_bin,pricing_action,bandit_tariff_kwh,rule_tariff_kwh,base_tariff_kwh,predicted_revenue_this_hour,total_volume,is_CBD,total_chargers,congestion_prob,discount_prob,bandit_rev_per_session,bandit_total_revenue,rule_rev_per_session,rule_total_revenue,base_total_revenue,bandit_revenue_gain_pct,rule_revenue_gain_pct,off_peak_sessions,in_discount_zone
204,7,0.0998,very_low,discount,15.0,12.0,15.0,134.14,70.672777775,1,57,0.0,1.0,135.0,9540.824999625,108.0,7632.6599997,9480.0464107385,0.641,-19.487,70.672777775,1
204,8,0.1331,very_low,discount,15.0,12.0,15.0,134.14,100.823333335,1,57,0.0,1.0,135.0,13611.150000225,108.0,10888.92000018,13524.441933556898,0.641,-19.487,100.823333335,1
204,9,0.1712,very_low,discount,15.0,12.0,15.0,134.14,131.261666668,1,57,0.0,1.0,135.0,17720.32500018,108.0,14176.260000144,17607.43996684552,0.641,-19.487,131.261666668,1
204,10,0.1821,very_low,discount,15.0,12.0,15.0,134.14,133.886666663,1,57,0.0,1.0,135.0,18074.699999505,108.0,14459.759999604,17959.557466174818,0.641,-19.487,133.886666663,1
204,11,0.1798,very_low,discount,15.0,12.0,15.0,134.14,140.593055553,1,57,0.0,1.0,135.0,18980.062499655,108.0,15184.049999724,18859.152471879417,0.641,-19.487,140.593055553,1
204,12,0.1804,very_low,discount,15.0,12.0,15.0,134.14,139.02777778,1,57,0.0,1.0,135.0,18768.750000300002,108.0,15015.000000240001,18649.1861114092,0.641,-19.487,139.02777778,1
204,13,0.1796,very_low,discount,15.0,12.0,15.0,134.14,140.196388887,1,57,0.0,1.0,135.0,18926.512499745,108.0,15141.209999796001,18805.94360530218,0.641,-19.487,140.196388887,1
204,14,0.1837,very_low,discount,15.0,12.0,15.0,134.14,146.70250000000001,1,57,0.0,1.0,135.0,19804.8375,108.0,15843.87,19678.67335,0.641,-19.487,146.70250000000001,1
204,15,0.1767,very_low,discount,15.0,12.0,15.0,134.14,134.919166668,1,57,0.0,1.0,135.0,18214.08750018,108.0,14571.270000144,18098.05701684552,0.641,-19.487,134.919166668,1
204,16,0.1666,very_low,discount,15.0,12.0,15.0,134.14,118.492500001,1,57,0.0,1.0,135.0,15996.487500135,108.0,12797.190000108,15894.583950134138,0.641,-19.487,118.492500001,1
204,17,0.1572,very_low,discount,15.0,12.0,15.0,134.14,108.111111115,1,57,0.0,1.0,135.0,14595.000000525,108.0,11676.00000042,14502.024444966099,0.641,-19.487,108.111111115,1
204,18,0.1494,very_low,discount,15.0,12.0,15.0,134.14,99.590555558,1,57,0.0,1.0,135.0,13444.725000330001,108.0,10755.780000264,13359.07712255012,0.641,-19.487,99.590555558,1
204,19,0.1501,very_low,discount,15.0,12.0,15.0,134.14,104.856111111,1,57,0.0,1.0,135.0,14155.574999985001,108.0,11324.459999988001,14065.39874442954,0.641,-19.487,104.856111111,1
204,20,0.1468,very_low,discount,15.0,12.0,15.0,134.14,110.039999998,1,57,0.0,1.0,135.0,14855.39999973,108.0,11884.319999784,14760.765599731718,0.641,-19.487,110.039999998,1
204,21,0.1544,very_low,discount,15.0,12.0,15.0,134.14,109.369166664,1,57,0.0,1.0,135.0,14764.83749964,108.0,11811.869999712,14670.78001630896,0.641,-19.487,109.369166664,1
204,22,0.1531,very_low,discount,10.0,12.0,15.0,134.14,100.922500001,1,57,0.0,1.0,90.0,9083.02500009,108.0,10899.630000108,13537.744150134138,-32.906,-19.487,100.922500001,1
204,23,0.1302,very_low,discount,15.0,12.0,15.0,134.14,116.66666665599999,1,57,0.0,1.0,135.0,15749.999998559999,108.0,12599.999998848,15649.666665235836,0.641,-19.487,116.66666665599999,1
205,0,0.0765,very_low,discount,15.0,12.0,15.0,134.14,63.0,1,59,0.0,1.0,135.0,8505.0,108.0,6804.0,8450.82,0.641,-19.487,63.0,1
205,1,0.079,very_low,discount,15.0,12.0,15.0,134.14,63.0,1,59,0.0,1.0,135.0,8505.0,108.0,6804.0,8450.82,0.641,-19.487,63.0,1
205,2,0.0794,very_low,discount,15.0,12.0,15.0,134.14,63.0,1,59,0.0,1.0,135.0,8505.0,108.0,6804.0,8450.82,0.641,-19.487,63.0,1
205,3,0.0793,very_low,discount,15.0,12.0,15.0,134.14,63.0,1,59,0.0,1.0,135.0,8505.0,108.0,6804.0,8450.82,0.641,-19.487,63.0,1
205,4,0.0798,very_low,discount,15.0,12.0,15.0,134.14,63.0,1,59,0.0,1.0,135.0,8505.0,108.0,6804.0,8450.82,0.641,-19.487,63.0,1
205,5,0.0796,very_low,discount,15.0,12.0,15.0,134.14,63.0,1,59,0.0,1.0,135.0,8505.0,108.0,6804.0,8450.82,0.641,-19.487,63.0,1
205,6,0.0806,very_low,discount,10.0,12.0,15.0,134.14,63.0,1,59,0.0,1.0,90.0,5670.0,108.0,6804.0,8450.82,-32.906,-19.487,63.0,1
205,7,0.0799,very_low,discount,15.0,12.0,15.0,134.14,62.027777778,1,59,0.0,1.0,135.0,8373.75000003,108.0,6699.000000024,8320.40611114092,0.641,-19.487,62.027777778,1
205,8,0.0711,very_low,discount,15.0,12.0,15.0,134.14,51.133055559999995,1,59,0.0,1.0,135.0,6902.9625006,108.0,5522.370000479999,6858.988072818399,0.641,-19.487,51.133055559999995,1
205,9,0.0632,very_low,discount,10.0,12.0,15.0,134.14,43.160833335,1,59,0.0,1.0,90.0,3884.47500015,108.0,4661.37000018,5789.594183556899,-32.906,-19.487,43.160833335,1
205,10,0.0652,very_low,discount,15.0,12.0,15.0,134.14,46.474166664,1,59,0.0,1.0,135.0,6274.01249964,108.0,5019.209999712,6234.044716308959,0.641,-19.487,46.474166664,1
205,11,0.0613,very_low,discount,15.0,12.0,15.0,134.14,45.105277776,1,59,0.0,1.0,135.0,6089.21249976,108.0,4871.369999808,6050.42196087264,0.641,-19.487,45.105277776,1
205,12,0.0627,very_low,discount,15.0,12.0,15.0,134.14,47.257777776,1,59,0.0,1.0,135.0,6379.79999976,108.0,5103.839999807999,6339.158310872639,0.641,-19.487,47.257777776,1
205,13,0.0759,very_low,discount,10.0,12.0,15.0,134.14,63.0,1,59,0.0,1.0,90.0,5670.0,108.0,6804.0,8450.82,-32.906,-19.487,63.0,1
205,14,0.0793,very_low,discount,15.0,12.0,15.0,134.14,65.529722225,1,59,0.0,1.0,135.0,8846.512500375,108.0,7077.2100003,8790.156939261498,0.641,-19.487,65.529722225,1
205,15,0.071,very_low,discount,8.0,12.0,15.0,134.14,50.54194444,1,59,0.0,1.0,72.0,3639.01999968,108.0,5458.52999952,6779.6964271816,-46.325,-19.487,50.54194444,1
205,16,0.0654,very_low,discount,15.0,12.0,15.0,134.14,44.337222221000005,1,59,0.0,1.0,135.0,5985.524999835001,108.0,4788.419999868001,5947.39498872494,0.641,-19.487,44.337222221000005,1
205,17,0.0636,very_low,discount,15.0,12.0,15.0,134.14,43.753888888,1,59,0.0,1.0,135.0,5906.77499988,108.0,4725.419999904,5869.14665543632,0.641,-19.487,43.753888888,1
205,18,0.0578,very_low,discount,15.0,12.0,15.0,134.14,37.529722225,1,59,0.0,1.0,135.0,5066.512500375,108.0,4053.2100003,5034.236939261499,0.641,-19.487,37.529722225,1
205,19,0.0547,very_low,discount,15.0,12.0,15.0,134.14,37.136944447,1,59,0.0,1.0,135.0,5013.487500345,108.0,4010.790000276,4981.549728120579,0.641,-19.487,37.136944447,1
205,20,0.058,very_low,discount,15.0,12.0,15.0,134.14,44.52,1,59,0.0,1.0,135.0,6010.200000000001,108.0,4808.160000000001,5971.9128,0.641,-19.487,44.52,1
205,21,0.0713,very_low,discount,15.0,12.0,15.0,134.14,60.470277779,1,59,0.0,1.0,135.0,8163.487500165,108.0,6530.790000132,8111.483061275059,0.641,-19.487,60.470277779,1
205,22,0.0768,very_low,discount,15.0,12.0,15.0,134.14,63.0,1,59,0.0,1.0,135.0,8505.0,108.0,6804.0,8450.82,0.641,-19.487,63.0,1
205,23,0.0811,very_low,discount,15.0,12.0,15.0,134.14,86.333333336,1,59,0.0,1.0,135.0,11655.00000036,108.0,9324.000000287999,11580.753333691038,0.641,-19.487,86.333333336,1
206,0,0.1145,very_low,discount,15.0,12.0,15.0,134.14,98.000000004,1,115,0.0,1.0,135.0,13230.00000054,108.0,10584.000000432,13145.72000053656,0.641,-19.487,98.000000004,1
206,1,0.1124,very_low,discount,15.0,12.0,15.0,134.14,96.236388886,1,115,0.0,1.0,135.0,12991.91249961,108.0,10393.529999688,12909.149205168038,0.641,-19.487,96.236388886,1
206,2,0.1122,very_low,discount,15.0,12.0,15.0,134.14,91.307222218,1,115,0.0,1.0,135.0,12326.47499943,108.0,9861.179999544001,12247.95078832252,0.641,-19.487,91.307222218,1
206,3,0.1113,very_low,discount,15.0,12.0,15.0,134.14,90.999999996,1,115,0.0,1.0,135.0,12284.99999946,108.0,9827.999999568,12206.739999463438,0.641,-19.487,90.999999996,1
206,4,0.1099,very_low,discount,15.0,12.0,15.0,134.14,87.118888887,1,115,0.0,1.0,135.0,11761.049999744999,108.0,9408.839999796,11686.12775530218,0.641,-19.487,87.118888887,1
206,5,0.1084,very_low,discount,15.0,12.0,15.0,134.14,84.0,1,115,0.0,1.0,135.0,11340.0,108.0,9072.0,11267.759999999998,0.641,-19.487,84.0,1
206,6,0.1069,very_low,discount,15.0,12.0,15.0,134.14,84.0,1,115,0.0,1.0,135.0,11340.0,108.0,9072.0,11267.759999999998,0.641,-19.487,84.0,1
206,7,0.1144,very_low,discount,15.0,12.0,15.0,134.14,101.10916667,1,115,0.0,1.0,135.0,13649.737500449999,108.0,10919.790000359999,13562.783617113797,0.641,-19.487,101.10916667,1
206,8,0.18,very_low,discount,15.0,12.0,15.0,134.14,188.995138887,1,115,0.0,0.9167,135.0,25514.343749745,108.0,20411.474999796,25351.807930302177,0.641,-19.487,173.25184381771288,1
206,9,0.2544,low,discount,15.0,12.0,15.0,134.14,312.068750002,1,115,0.0,0.5,135.0,42129.28125027,108.0,33703.425000216,41860.90212526827,0.641,-19.487,156.034375001,1
206,10,0.2958,low,discount,15.0,12.0,15.0,134.14,375.361388906,1,115,0.0,0.5,135.0,50673.78750231,108.0,40539.030001848,50350.97670785084,0.641,-19.487,187.680694453,1
206,11,0.2991,low,discount,15.0,12.0,15.0,134.14,367.643888887,1,115,0.0,0.5,135.0,49631.924999745,108.0,39705.539999796,49315.75125530217,0.641,-19.487,183.8219444435,1
206,12,0.3023,low,standard,15.0,15.0,15.0,134.14,358.552638904,1,115,0.0,0.5,135.0,48404.60625204,135.0,48404.60625204,48096.250982582555,0.641,0.641,179.276319452,0
206,13,0.3023,low,standard,15.0,15.0,15.0,134.14,360.410555563,1,115,0.0,0.5,135.0,48655.425001005,135.0,48655.425001005,48345.471923220815,0.641,0.641,180.2052777815,0
206,14,0.2901,low,discount,15.0,12.0,15.0,134.14,324.066944442,1,115,0.0,0.5,135.0,43749.037499670005,108.0,34999.229999736,43470.33992744988,0.641,-19.487,162.033472221,1
206,15,0.2713,low,discount,15.0,12.0,15.0,134.14,310.292500021,1,115,0.0,0.5,135.0,41889.487502835,108.0,33511.590002268,41622.63595281694,0.641,-19.487,155.1462500105,1
206,16,0.2583,low,discount,15.0,12.0,15.0,134.14,288.734444468,1,115,0.0,0.5,135.0,38979.15000318,108.0,31183.320002544,38730.838380937515,0.641,-19.487,144.367222234,1
206,17,0.2236,low,discount,15.0,12.0,15.0,134.14,259.611527757,1,115,0.0,0.5,135.0,35047.556247194996,108.0,28038.044997756,34824.290333323974,0.641,-19.487,129.8057638785,1
206,18,0.1847,very_low,discount,15.0,12.0,15.0,134.14,185.196666654,1,115,0.0,1.0,135.0,25001.54999829,108.0,20001.239998632,24842.28086496756,0.641,-19.487,185.196666654,1
206,19,0.1577,very_low,discount,15.0,12.0,15.0,134.14,143.836388887,1,115,0.0,1.0,135.0,19417.912499744998,108.0,15534.329999796,19294.213205302178,0.641,-19.487,143.836388887,1
206,20,0.1323,very_low,discount,15.0,12.0,15.0,134.14,109.352638887,1,115,0.0,1.0,135.0,14762.606249745,108.0,11810.084999796,14668.562980302178,0.641,-19.487,109.352638887,1
206,21,0.1139,very_low,discount,15.0,12.0,15.0,134.14,86.918611112,1,115,0.0,1.0,135.0,11734.01250012,108.0,9387.210000096,11659.262494563678,0.641,-19.487,86.918611112,1
206,22,0.1107,very_low,discount,15.0,12.0,15.0,134.14,81.796944448,1,115,0.0,1.0,135.0,11042.58750048,108.0,8834.070000384001,10972.24212825472,0.641,-19.487,81.796944448,1
206,23,0.11,very_low,discount,15.0,12.0,15.0,134.14,126.869166673,1,115,0.0,1.0,135.0,17127.337500855,108.0,13701.870000683999,17018.230017516216,0.641,-19.487,126.869166673,1
208,0,0.3251,low,standard,15.0,15.0,15.0,134.14,59.898611113,0,13,0.0,0.5,135.0,8086.3125002550005,135.0,8086.3125002550005,8034.799694697819,0.641,0.641,29.9493055565,0
208,1,0.3431,low,standard,8.0,15.0,15.0,134.14,63.0,0,13,0.0,0.1667,72.0,4536.0,135.0,8505.0,8450.82,-46.325,0.641,10.502099999999999,0
208,2,0.3718,low,standard,15.0,15.0,15.0,134.14,69.229999996,0,13,0.0,0.0,135.0,9346.049999460001,135.0,9346.049999460001,9286.51219946344,0.641,0.641,0.0,0
208,3,0.3807,low,standard,15.0,15.0,15.0,134.14,69.999999996,0,13,0.0,0.0,135.0,9449.99999946,135.0,9449.99999946,9389.79999946344,0.641,0.641,0.0,0
208,4,0.385,low,standard,15.0,15.0,15.0,134.14,69.999999996,0,13,0.0,0.0,135.0,9449.99999946,135.0,9449.99999946,9389.79999946344,0.641,0.641,0.0,0
208,5,0.3852,low,standard,15.0,15.0,15.0,134.14,69.999999996,0,13,0.0,0.0,135.0,9449.99999946,135.0,9449.99999946,9389.79999946344,0.641,0.641,0.0,0
208,6,0.3842,low,standard,15.0,15.0,15.0,134.14,69.999999996,0,13,0.0,0.0,135.0,9449.99999946,135.0,9449.99999946,9389.79999946344,0.641,0.641,0.0,0
208,7,0.3633,low,standard,15.0,15.0,15.0,134.14,66.035277775,0,13,0.0,0.0,135.0,8914.762499625,135.0,8914.762499625,8857.972160738498,0.641,0.641,0.0,0
208,8,0.388,low,standard,8.0,15.0,15.0,134.14,71.660555554,0,13,0.0,0.25,72.0,5159.559999888,135.0,9674.17499979,9612.546922013558,-46.325,0.641,17.9151388885,0
208,9,0.4592,medium,standard,21.0,15.0,15.0,134.14,85.954166669,0,13,0.0,0.0,189.0,16245.337500441,135.0,11603.812500315,11529.891916979659,40.898,0.641,0.0,0
208,10,0.5001,medium,standard,21.0,15.0,15.0,134.14,91.777777785,0,13,0.0,0.0,189.0,17346.000001365,135.0,12390.000000975,12311.071112079899,40.898,0.641,0.0,0
208,11,0.5594,medium,standard,21.0,15.0,15.0,134.14,105.0,0,13,0.0,0.0,189.0,19845.0,135.0,14175.0,14084.699999999999,40.898,0.641,0.0,0
208,12,0.563,medium,standard,21.0,15.0,15.0,134.14,105.0,0,13,0.0,0.0,189.0,19845.0,135.0,14175.0,14084.699999999999,40.898,0.641,0.0,0
208,13,0.5131,medium,standard,21.0,15.0,15.0,134.14,93.475277777,0,13,0.0,0.0,189.0,17666.827499853,135.0,12619.162499895001,12538.77376100678,40.898,0.641,0.0,0
208,14,0.4629,medium,standard,21.0,15.0,15.0,134.14,82.248055557,0,13,0.0,0.0,189.0,15544.882500273001,135.0,11103.487500195,11032.754172415978,40.898,0.641,0.0,0
208,15,0.4552,medium,standard,12.0,15.0,15.0,134.14,82.440555554,0,13,0.0,0.0,108.0,8903.579999832,135.0,11129.47499979,11058.57612201356,-19.487,0.641,0.0,0
208,16,0.4533,medium,standard,8.0,15.0,15.0,134.14,83.305833333,0,13,0.0,0.0,72.0,5998.019999976,135.0,11246.287499954999,11174.644483288619,-46.325,0.641,0.0,0
208,17,0.3702,low,standard,15.0,15.0,15.0,134.14,65.712499998,0,13,0.0,0.125,135.0,8871.18749973,135.0,8871.18749973,8814.67474973172,0.641,0.641,8.21406249975,0
208,18,0.3717,low,standard,8.0,15.0,15.0,134.14,64.755833332,0,13,0.0,0.0,72.0,4662.419999903999,135.0,8742.037499819999,8686.347483154479,-46.325,0.641,0.0,0
208,19,0.3525,low,standard,15.0,15.0,15.0,134.14,62.603333333,0,13,0.0,0.0,135.0,8451.449999955,135.0,8451.449999955,8397.61113328862,0.641,0.641,0.0,0
208,20,0.338,low,standard,15.0,15.0,15.0,134.14,59.892777774,0,13,0.0,0.0,135.0,8085.5249994900005,135.0,8085.5249994900005,8034.017210604359,0.641,0.641,0.0,0
208,21,0.3247,low,standard,15.0,15.0,15.0,134.14,57.495277774,0,13,0.0,0.125,135.0,7761.86249949,135.0,7761.86249949,7712.41656060436,0.641,0.641,7.18690972175,0
208,22,0.3724,low,standard,15.0,15.0,15.0,134.14,66.698333338,0,13,0.0,0.0,135.0,9004.27500063,135.0,9004.27500063,8946.914433959319,0.641,0.641,0.0,0
208,23,0.3502,low,standard,15.0,15.0,15.0,134.14,84.58138889599999,0,13,0.0,0.2812,135.0,11418.487500959998,135.0,11418.487500959998,11345.747506509439,0.641,0.641,23.7842865575552,0
215,0,0.0302,very_low,discount,15.0,12.0,15.0,134.14,7.293611107,1,52,0.0,1.0,135.0,984.637499445,108.0,787.7099995560001,978.3649938929799,0.641,-19.487,7.293611107,1
215,1,0.0298,very_low,discount,15.0,12.0,15.0,134.14,6.999999996,1,52,0.0,1.0,135.0,944.9999994599999,108.0,755.999999568,938.9799994634399,0.641,-19.487,6.999999996,1
215,2,0.029,very_low,discount,15.0,12.0,15.0,134.14,6.999999996,1,52,0.0,1.0,135.0,944.9999994599999,108.0,755.999999568,938.9799994634399,0.641,-19.487,6.999999996,1
215,3,0.0284,very_low,discount,15.0,12.0,15.0,134.14,6.999999996,1,52,0.0,1.0,135.0,944.9999994599999,108.0,755.999999568,938.9799994634399,0.641,-19.487,6.999999996,1
215,4,0.0287,very_low,discount,15.0,12.0,15.0,134.14,6.999999996,1,52,0.0,1.0,135.0,944.9999994599999,108.0,755.999999568,938.9799994634399,0.641,-19.487,6.999999996,1
215,5,0.0288,very_low,discount,15.0,12.0,15.0,134.14,6.999999996,1,52,0.0,1.0,135.0,944.9999994599999,108.0,755.999999568,938.9799994634399,0.641,-19.487,6.999999996,1
215,6,0.0291,very_low,discount,15.0,12.0,15.0,134.14,6.999999996,1,52,0.0,1.0,135.0,944.9999994599999,108.0,755.999999568,938.9799994634399,0.641,-19.487,6.999999996,1
215,7,0.0306,very_low,discount,10.0,12.0,15.0,134.14,7.972222218000001,1,52,0.0,1.0,90.0,717.49999962,108.0,860.999999544,1069.39388832252,-32.906,-19.487,7.972222218000001,1
215,8,0.0845,very_low,discount,15.0,12.0,15.0,134.14,48.852222217,1,52,0.0,1.0,135.0,6595.049999295,108.0,5276.039999436,6553.037088188379,0.641,-19.487,48.852222217,1
215,9,0.1172,very_low,discount,15.0,12.0,15.0,134.14,86.541388885,1,52,0.0,1.0,135.0,11683.087499475001,108.0,9346.46999958,11608.6619050339,0.641,-19.487,86.541388885,1
215,10,0.1169,very_low,discount,15.0,12.0,15.0,134.14,90.999999996,1,52,0.0,1.0,135.0,12284.99999946,108.0,9827.999999568,12206.739999463438,0.641,-19.487,90.999999996,1
215,11,0.1232,very_low,discount,15.0,12.0,15.0,134.14,85.16472222,1,52,0.0,1.0,135.0,11497.2374997,108.0,9197.78999976,11423.9958385908,0.641,-19.487,85.16472222,1
215,12,0.1196,very_low,discount,15.0,12.0,15.0,134.14,65.465555555,1,52,0.0,1.0,135.0,8837.849999925,108.0,7070.2799999399995,8781.549622147699,0.641,-19.487,65.465555555,1
215,13,0.1109,very_low,discount,15.0,12.0,15.0,134.14,56.960555555,1,52,0.0,1.0,135.0,7689.674999925,108.0,6151.7399999399995,7640.6889221476995,0.641,-19.487,56.960555555,1
215,14,0.1047,very_low,discount,15.0,12.0,15.0,134.14,59.111111114,1,52,0.0,1.0,135.0,7980.00000039,108.0,6384.000000312,7929.164444831959,0.641,-19.487,59.111111114,1
215,15,0.1004,very_low,discount,15.0,12.0,15.0,134.14,51.642499995,1,52,0.0,1.0,135.0,6971.7374993250005,108.0,5577.389999460001,6927.3249493293,0.641,-19.487,51.642499995,1
215,16,0.0943,very_low,discount,15.0,12.0,15.0,134.14,48.999999996,1,52,0.0,1.0,135.0,6614.99999946,108.0,5291.999999568,6572.85999946344,0.641,-19.487,48.999999996,1
215,17,0.0817,very_low,discount,15.0,12.0,15.0,134.14,41.21833333,1,52,0.0,1.0,135.0,5564.47499955,108.0,4451.57999964,5529.027232886199,0.641,-19.487,41.21833333,1
215,18,0.0612,very_low,discount,15.0,12.0,15.0,134.14,25.526666662,1,52,0.0,1.0,135.0,3446.09999937,108.0,2756.879999496,3424.14706604068,0.641,-19.487,25.526666662,1
215,19,0.0472,very_low,discount,12.0,12.0,15.0,134.14,16.729999998,1,52,0.0,1.0,108.0,1806.839999784,108.0,1806.839999784,2244.1621997317197,-19.487,-19.487,16.729999998,1
215,20,0.0493,very_low,discount,15.0,12.0,15.0,134.14,20.605277778,1,52,0.0,1.0,135.0,2781.7125000300002,108.0,2225.370000024,2763.99196114092,0.641,-19.487,20.605277778,1
215,21,0.0386,very_low,discount,15.0,12.0,15.0,134.14,14.000000004,1,52,0.0,1.0,135.0,1890.00000054,108.0,1512.000000432,1877.9600005365598,0.641,-19.487,14.000000004,1
215,22,0.0456,very_low,discount,15.0,12.0,15.0,134.14,20.685000000000002,1,52,0.0,1.0,135.0,2792.4750000000004,108.0,2233.9800000000005,2774.6859,0.641,-19.487,20.685000000000002,1
215,23,0.0445,very_low,discount,15.0,12.0,15.0,134.14,26.249999997,1,52,0.0,1.0,135.0,3543.749999595,108.0,2834.999999676,3521.1749995975797,0.641,-19.487,26.249999997,1
216,0,0.4011,medium,standard,21.0,15.0,15.0,134.14,126.871111111,1,24,0.0,0.0,189.0,23978.639999979,135.0,17127.599999985,17018.49084442954,40.898,0.641,0.0,0
216,1,0.4023,medium,standard,15.0,15.0,15.0,134.14,127.93861111,1,24,0.0,0.0,135.0,17271.71249985,135.0,17271.71249985,17161.6852942954,0.641,0.641,0.0,0
216,2,0.3974,low,standard,15.0,15.0,15.0,134.14,126.0,1,24,0.0,0.0,135.0,17010.0,135.0,17010.0,16901.64,0.641,0.641,0.0,0
216,3,0.397,low,standard,12.0,15.0,15.0,134.14,126.0,1,24,0.0,0.0,108.0,13608.0,135.0,17010.0,16901.64,-19.487,0.641,0.0,0
216,4,0.3977,low,standard,15.0,15.0,15.0,134.14,126.0,1,24,0.0,0.0,135.0,17010.0,135.0,17010.0,16901.64,0.641,0.641,0.0,0
216,5,0.3978,low,standard,15.0,15.0,15.0,134.14,126.0,1,24,0.0,0.0,135.0,17010.0,135.0,17010.0,16901.64,0.641,0.641,0.0,0
216,6,0.3974,low,standard,15.0,15.0,15.0,134.14,126.0,1,24,0.0,0.0,135.0,17010.0,135.0,17010.0,16901.64,0.641,0.641,0.0,0
216,7,0.3806,low,standard,15.0,15.0,15.0,134.14,119.309166671,1,24,0.0,0.0,135.0,16106.737500585,135.0,16106.737500585,16004.131617247938,0.641,0.641,0.0,0
216,8,0.3341,low,standard,15.0,15.0,15.0,134.14,104.020000001,1,24,0.0,0.2083,135.0,14042.700000135,135.0,14042.700000135,13953.242800134138,0.641,0.641,21.6673660002083,0
216,9,0.3465,low,standard,15.0,15.0,15.0,134.14,107.533611108,1,24,0.0,0.125,135.0,14517.037499580001,135.0,14517.037499580001,14424.55859402712,0.641,0.641,13.4417013885,0
216,10,0.3203,low,standard,15.0,15.0,15.0,134.14,99.742222224,1,24,0.0,0.5,135.0,13465.20000024,135.0,13465.20000024,13379.421689127359,0.641,0.641,49.871111112,0
216,11,0.2743,low,discount,15.0,12.0,15.0,134.14,84.0,1,24,0.0,0.5,135.0,11340.0,108.0,9072.0,11267.759999999998,0.641,-19.487,42.0,1
216,12,0.2724,low,discount,15.0,12.0,15.0,134.14,84.0,1,24,0.0,0.5,135.0,11340.0,108.0,9072.0,11267.759999999998,0.641,-19.487,42.0,1
216,13,0.2593,low,discount,8.0,12.0,15.0,134.14,79.136944447,1,24,0.0,0.5,72.0,5697.8600001840005,108.0,8546.790000276,10615.42972812058,-46.325,-19.487,39.5684722235,1
216,14,0.2279,low,discount,15.0,12.0,15.0,134.14,63.379166672000004,1,24,0.0,0.7917,135.0,8556.18750072,108.0,6844.950000576,8501.68141738208,0.641,-19.487,50.1772862542224,1
216,15,0.1669,very_low,discount,15.0,12.0,15.0,134.14,44.905000002,1,24,0.0,1.0,135.0,6062.17500027,108.0,4849.740000216,6023.556700268279,0.641,-19.487,44.905000002,1
216,16,0.128,very_low,discount,15.0,12.0,15.0,134.14,32.863055561,1,24,0.0,1.0,135.0,4436.512500735001,108.0,3549.210000588,4408.25027295254,0.641,-19.487,32.863055561,1
216,17,0.1297,very_low,discount,15.0,12.0,15.0,134.14,34.438055558,1,24,0.0,1.0,135.0,4649.13750033,108.0,3719.3100002640003,4619.52077255012,0.641,-19.487,34.438055558,1
216,18,0.1916,very_low,discount,12.0,12.0,15.0,134.14,54.833333337999996,1,24,0.0,0.875,108.0,5922.000000503999,108.0,5922.000000503999,7355.343333959318,-19.487,-19.487,47.97916667075,1
216,19,0.2525,low,discount,15.0,12.0,15.0,134.14,76.403055555,1,24,0.0,0.5,135.0,10314.412499925,108.0,8251.52999994,10248.705872147699,0.641,-19.487,38.2015277775,1
216,20,0.3034,low,standard,15.0,15.0,15.0,134.14,99.180277776,1,24,0.0,0.5,135.0,13389.33749976,135.0,13389.33749976,13304.042460872639,0.641,0.641,49.590138888,0
216,21,0.3474,low,standard,15.0,15.0,15.0,134.14,117.446388886,1,24,0.0,0.3333,135.0,15855.262499609998,135.0,15855.262499609998,15754.258605168037,0.641,0.641,39.14488141570379,0
216,22,0.3718,low,standard,15.0,15.0,15.0,134.14,124.045833335,1,24,0.0,0.0,135.0,16746.187500224998,135.0,16746.187500224998,16639.5080835569,0.641,0.641,0.0,0
216,23,0.3983,low,standard,15.0,15.0,15.0,134.14,178.262777776,1,24,0.0,0.0,135.0,24065.47499976,135.0,24065.47499976,23912.16901087264,0.641,0.641,0.0,0
217,0,0.1896,very_low,discount,12.0,12.0,15.0,134.14,321.3602778,1,129,0.0,1.0,108.0,34706.9100024,108.0,34706.9100024,43107.267664091996,-19.487,-19.487,321.3602778,1
217,1,0.1868,very_low,discount,15.0,12.0,15.0,134.14,314.80361108,1,129,0.0,1.0,135.0,42498.4874958,108.0,33998.78999664,42227.75639027119,0.641,-19.487,314.80361108,1
217,2,0.1827,very_low,discount,15.0,12.0,15.0,134.14,308.38499993,1,129,0.0,1.0,135.0,41631.97499055,108.0,33305.57999244,41366.76389061019,0.641,-19.487,308.38499993,1
217,3,0.1814,very_low,discount,15.0,12.0,15.0,134.14,303.14861106,1,129,0.0,1.0,135.0,40925.0624931,108.0,32740.04999448,40664.3546875884,0.641,-19.487,303.14861106,1
217,4,0.1761,very_low,discount,8.0,12.0,15.0,134.14,291.8688889,1,129,0.0,1.0,72.0,21014.5600008,108.0,31521.8400012,39151.292757045994,-46.325,-19.487,291.8688889,1
217,5,0.1728,very_low,discount,15.0,12.0,15.0,134.14,287.00000004,1,129,0.0,1.0,135.0,38745.0000054,108.0,30996.000004319998,38498.18000536559,0.641,-19.487,287.00000004,1
217,6,0.1694,very_low,discount,15.0,12.0,15.0,134.14,287.00000004,1,129,0.0,1.0,135.0,38745.0000054,108.0,30996.000004319998,38498.18000536559,0.641,-19.487,287.00000004,1
217,7,0.1863,very_low,discount,15.0,12.0,15.0,134.14,335.6305556,1,129,0.0,1.0,135.0,45310.125005999995,108.0,36248.1000048,45021.48272818399,0.641,-19.487,335.6305556,1
